page_id;cargo_real
36120;enfermera
34394;ingeniero
4276;ingeniero
43810;auxiliar
11925;jefe departamento
475;coordinador
4853;profesional
26217;enfermera
9226;tecnico
41081;medicos
11300;ortopedico
43235;profesional
20547;tecnico en
17450;analista
2526;enfermero
30670;enfermera
179;gestion
43739;comercial
25998;profesional
5168;recursos humanos
3911;auxiliar
21355;departamento
16242;departamento
27109;administrativo
8138;ingeniero
21970;tecnico
1180;arbitro
31062;tecnico
3334;jefe departamento
16867;arquitecto
24768;departamento
18473;director
32603;auxiliar
6709;terapeuta
29738;jefe
17697;tecnologo medico
15423;medico
22534;cultivo
20780;farmaceutico
19261;fiscalizador
14814;gestor
23903;profesional
33011;kinesiologa
1347;coordinador
40158;coordinador
35868;tecnico
14231;profesional
16085;departamento
19844;ecologia
21192;analista
31880;trabajador social 
1962;administrativo
23326;paramedico
40454;dentista
12561;tecnico
25476;encargado
38711;jefe
16589;secretaria
7417;profesional
28426;tecnico
35741;medicos
13373;analista
41246;enfermera
39103;contabilidad
6820;tecnico en
29811;secretaria
24264;analista
41863;auxiliar
13956;abastecimiento
24841;paramedico
34153;analista
6205;jefe
29234;profesional
22038;profesional
43449;practica
2656;educador
30500;enfermera
209;profesional
20637;psicologo
22483;profesional
15594;coordinador
17720;instructor
31312;recursos humanos
3044;educador
27279;tecnico
8248;analista
23291;jefe
31937;auditor
21025;tecnico en
16132;analista
44007;tecnico
14386;apoyo
5218;administrativo
3548;practica
27775;enfermer
8744;profesional
42757;alimento
10662;tecnico informatico
21529;casino
5714;educador
28591;tecnico
6997;enfermeria
36875;laboratorio
26167;departamento
9156;departamento
11070;encargado
43145;enfermero
705;motor
17809;psicologo
29383;arquitecto
36250;conductor
4106;auxiliar
15098;auxiliar
28756;educador
37685;practica
35431;secretaria
40724;administracion publica
12611;tecnico
42590;administrativo
25706;educador
38461;tecnologo medico
22348;tecnico en
11892;odontologo
34223;analista
36097;conductor
6175;educador
29144;auxiliar
26985;personal
39856;practica
43382;gestion
13003;tecnico
41136;administracion
9391;profesional
39273;trabajador social 
34806;fiscalizacion
24114;jefe
15753;administrador
6479;organizacion
29448;analista
18703;asistente
32573;cirujano
2491;secretaria
12938;practica
37389;medico
14141;coordinador
33944;analista
23056;tecnico en
40228;educador
19111;geografo
3283;profesional
33361;coordinador
1037;informacion
41799;psicologo
11418;administrativo
30464;administrativo
2732;arte
36638;psicologo
20753;encargado
17644;educador
948;instructor
3120;coordinador
31276;supervisor
1394;coordinador
5959;administrativo
21141;tecnico
31853;asesor
44163;administracion
19897;medico veterinario
8909;educador
27938;veterinario
8620;analista
27611;cirujano
40487;gestion
10706;obra
42633;departamento
37526;jefe departamento
35792;analista
5670;nutricionista
9032;gestion
26003;departamento
36911;jefe
43021;tecnico juridico
11114;encargado
41295;secretaria
30168;psicologo
24892;enfermera
4062;practica
34180;comercial
36334;supervisor
13985;gestion
17348;analista
35555;jefe
28632;ingeniero
7603;cirujano
14529;odontologo
12775;educador
40640;agricultura
38505;paramedico
25662;enfermeria
19579;administrativo
33709;tecnico en
20098;jefe departamento
39932;departamento
29020;profesional
6011;auxiliar
22809;administrativo
41052;gestion
13167;tecnico en
24070;tecnico en
34962;practica
4880;tecnica
39317;tecnico en
15637;departamento
17483;enfermera
20594;forestal
22720;almacenamiento
18667;almacenamiento
40969;tecnico en
35059;fiscal
16291;tecnico en
14025;administrador
23132;jardin
33820;departamento
21386;enfermero
12279;contabilidad
38009;enfermeria
19075;paramedico
1153;arbitro
33205;departamento
28785;coordinador
37656;tecnico juridico
5500;encargado
23589;paramedico
8550;alimento
27561;jefe departamento
10476;enfermera
42543;tecnico
17038;auxiliar
4312;coordinador
36044;tecnico
29197;psicologo
9967;ingeniero civil
26956;educador
39885;administrativo
11841;administrativo
30218;gestor
9342;auxiliar
26373;analista
4937;paramedico
43351;prevencionista
11264;auxiliar
22697;auxiliar
20423;administrativo
17534;medico
15780;dentista
36548;conductor
30714;jefe
2442;mantencion
11768;conductor
28289;psicologo
3875;profesional
33997;conductor
23085;parvul
14192;auxiliar
44213;auxiliar
16326;encargado
3250;tecnico
31106;asistente
21814;ecologia
16903;analista
9489;paramedico
18517;analista
2685;administrativo
32767;profesional
15547;psicologo
22450;jardin
14970;comunicacion
19305;tecnico redes
1223;administrativo
33175;analista
3097;tecnico
23867;terapeuta
12109;asesor
14355;asesor
23242;fiscalizador
1806;profesional
10998;administrativo
35329;auditor
19609;auxiliar
33479;paramedico
42784;auxiliar
12405;psicologo
95;auditor
40530;construccion
8797;tecnico en
38675;tecnico
25512;arquitecto
35625;asistente
37491;administrativo
28542;administrativo
7573;secretaria
41322;administrativo
13217;psicologo
43196;medico
24300;educador
29975;paramedico
6944;fiscalizador
39067;administrativo
9185;terapeuta
2389;auxiliar
13832;conductor
41907;educador
29350;profesional
6361;coordinador
36283;paramedico
34037;ingeniero
24925;laboratorio
246;director
43406;departamento
13787;profesional
11533;informatico
26424;ingeniero
9415;gestor
24690;ecologia
863;asistente
20678;psicologo
4445;administracion
36713;administracion
10321;administrativo
12195;tecnico
25082;instructor
5872;departamento
35990;instalacion
27236;paramedico
8207;instructor
42831;quimico farmaceutico
10904;terapeuta
27813;coordinador
8822;conductor
37101;administracion publica
5257;gestion
44048;administrativo
31978;coordinador
42718;comercial
12499;tecnico
3507;analista
31651;educador
16471;profesional
21566;profesional
17846;encargado
18087;departamento
20951;kinesiologo
30043;enfermero
2315;bienestar
26128;informaciones
9119;recursos humanos
17263;paramedico
2930;gestor
20374;auxiliar
4149;administracion
23515;instructor
14402;psicologo
7728;auxiliar
28719;administracion
31496;laboratorista
1574;instructor
33622;coordinador
19452;medico
25749;jefe departamento
39819;departamento
22307;soporte
15210;analista
18865;auditor
34849;abogado
41179;abastecimiento
22922;adquisiciones
32030;tecnico en
30284;tecnico
18240;analista
6436;tecnico en
29407;tecnico
34760;operador
24457;administrador
41475;auxiliar
13540;departamento
30788;ingeniero
23019;profesional
25860;fiscal
35172;kinesiologo
5090;recursos humanos
7224;psiquiatra
28215;administrativo
40842;coordinador
12977;enfermero
21888;asistente
1078;administrativo
38122;educador
7801;profesional
28830;asistente dental
25245;educador
40267;medicos
44634;computacion
16701;encargado
21616;coordinador
33795;medico
3677;departamento
31521;supervisor
42468;tecnico
38599;psicologo
4239;tecnica
17113;profesional
30916;departamento
20004;jefe departamento
26258;asistente
9269;conductor
15982;profesional
30333;tecnico en
2065;fiscalizador
32187;terapeuta
22895;ingeniero
4735;forestal
6581;coordinador
36463;auxiliar
20508;jefe departamento
43776;tecnico en
11643;tecnico en
39687;gestion
26754;paramedico
136;profesional
2569;enfermero
44338;cirujano
37271;terapeuta
7393;analista
5127;departamento
33299;administrativo
10051;tecnologo medico
42164;analista
37854;laboratorio
28987;tecnico
27146;analista
8177;director
38095;medico
24727;procurador
26593;terapeuta
39440;psicologo
41705;gestion
11484;coordinador
13630;coordinador
6746;comunicacional
29777;auxiliar
34410;arquitecto
38252;educador
27381;tecnologo medico
35827;auxiliar
25135;conductor
12022;informatico
10296;electromecanico
40117;enfermera
1308;encargado
35202;administrativo
7154;instructor
28165;abogado
38877;tecnica
8995;departamento
42986;administracion
23369;analista
25439;tecnico
1604;instructor
33552;primaria
19722;profesional
7458;asistente
28469;mantencion
23665;administrativo
14772;educador
32340;abogado
18130;taller
11188;tecnico
41209;recursos humanos
32965;apoyo
2887;ingeniero
22077;analista
15160;alimento
13919;odontologo
31946;auxiliar
21054;arquitecto
16143;medico
44076;administrativo
5269;administrativo
1281;instructor
31363;abastecimiento
3035;paramedico
8239;comunicacion
27208;medico
34599;basica
20646;asistente
17751;jefe
43438;comercial
2627;profesional
30571;quimico farmaceutico
278;primaria
36221;administrativo
34095;psicologa
4177;recursos humanos
24987;ingeniero
36804;departamento
9127;odontologia
26116;gestion
41380;administrativo
43134;departamento
774;abogado
17878;personal
21558;taller
5765;abogado
35687;director
37433;tecnico
3539;tecnico en
8735;abogado
27704;coordinador
42726;administracion
10613;enfermera
40592;medico
41147;practica
39202;encargado
4995;auditor
24165;departamento
22339;enfermera
34252;educador
29135;operario
39827;tecnico
40755;auxiliar
12660;tecnico
25777;asistente dental
38410;administrativo
28727;jefe
7716;profesional
35440;tecnico en
16688;psicologo
40259;cirujano
19160;educador
33310;enfermera
1046;entrenador
12949;medicos
14130;contabilidad
16384;jefe
21293;analista
33935;disenador
23027;jefe
18772;jefe
24469;administracion
17596;educador
15722;obra
22635;auxiliar
20481;educador
29439;tecnico
6408;apoyo
404;administracion
4822;periodista
9257;kinesiologo
26266;nutricionista
11371;tecnico
43244;ginecologo
30928;administrativo
15399;gestor
39990;coordinador
26843;analista
29082;director
36151;recursos humanos
4207;analista
11954;educador
8445;tecnico en
27474;seleccion
42456;administracion
10563;asesor
3649;administracion
5415;director
37743;medico
28690;terapeuta
21628;tecnico
8149;secretaria
27178;auxiliar
7988;instructor
21901;coordinador
31013;secretaria
3345;auxiliar paramedico
16816;psicologo
5119;tecnico
23190;tecnico
33882;tecnico en
3960;paramedico
21324;conductor
16233;departamento
44306;administracion
14087;digitador
30601;alimento
108;analista
43748;medico
20536;laboratorio
22782;psicologo
15695;medico
17421;psicologo
14240;departamento
19835;coordinador
1913;administrativo
23357;departamento
38849;profesional
37088;tecnico
19210;abogado
14865;administrador
23972;animador
3182;jefe departamento
33060;administrativo
1336;profesional
40129;cardiologo
35819;administrativo
29749;asesor
6778;fiscalizacion
15452;profesor
22545;supervisor
24719;fiscalizacion
18402;enfermero
32672;administracion
2790;laboratorio
41812;gestion
13927;administrativo
24830;analista
34122;coordinador
36396;director
29245;psicologo
6274;asesor
22049;desarrollador
43083;nutricionista
13302;quimico farmaceutico
41237;tecnico
9090;instructor
39172;tecnologo medico
6851;educador
24215;administrativo
28457;fiscalizacion
7466;cobranza
37584;administrativo
35730;apoyo
40425;tecnico en
42691;gestion
25407;cirujano
38760;departamento
8682;apoyo
10811;auxiliar
42924;administrativo
5342;enfermero
37014;analista
27906;tecnico en
8937;comunicacion
16068;profesional
42301;profesional
12080;abogado
10234;desarrollador
27323;psicologo
8312;tecnico
35885;educador
5967;gestion
25197;medico
31248;secretaria
976;gestion
36606;gestor
4550;instructor
353;profesional
11426;departamento
13692;operador
43513;analista contable
24785;coordinador
26531;administrativo
17376;administrativo
20261;obra
2825;medico
18192;paramedico
17953;supervisor
2200;jefe departamento
30156;auxiliar
20844;enfermera
24289;educador
37518;departamento
16564;tecnologo medico
44451;medico
21473;fiscalizador
10738;operador
19780;administrativo
31744;gestion
39329;jefe
13159;encargado
30391;paramedico
32125;tecnico
22837;administrativo
498;director
15920;obra
18355;administrativo
34379;administrativo
22212;auxiliar
18970;tecnico
15305;recepcionista
33737;gestor
1461;departamento
31583;tecnico informatico
19547;laboratorio
23400;contador auditor
14517;director
5489;educador
25350;director
7914;departamento
28925;medico
38037;medico
40372;practica
12247;jefe
7331;paramedico
28300;profesional
5185;profesional
35067;enfermera
25975;tecnico
12862;administrativo
40957;analista
39625;director
24542;profesional
13455;administrativo
41560;construccion
32429;enfermero
18659;coordinador
194;apoyo
34675;administrativo
4797;auxiliar
6523;enfermero
4909;director
15897;fiscalizador
22980;administrativo
32092;forestal
2170;profesional
30226;gestor
26968;zoo
9959;analista
6198;analista
17006;tecnico en
20111;auxiliar
30803;medicos
31434;tecnico en
3762;jefe departamento
33680;tecnico en
16614;adquisiciones
21703;enfermeria
37668;tecnico
31138;construccion
42071;enfermera
10144;apoyo
38180;apoyo
27053;tecnico
8062;auxiliar
28892;medico
37941;paramedico
